iter	RMSE
2915	0.08104091795
2916	0.08103005329
2917	0.08102388574
2918	0.08100962162
2919	0.08099807213
2920	0.08098473552
2921	0.08096908907
2922	0.08096008339
2923	0.08094578268
2924	0.08093466224
2925	0.08092694268
2926	0.0809151779
2927	0.08090546475
2928	0.08089558189
2929	0.08088482008
2930	0.08087609614
2931	0.08086031935
2932	0.08085157383
2933	0.08084316726
2934	0.08082937729
2935	0.08081884406
2936	0.08080658716
2937	0.08079508724
2938	0.08078595283
2939	0.08077213423
2940	0.08075846774
2941	0.08074216134
2942	0.08072119099
2943	0.08070878723
2944	0.08069451077
2945	0.08068486732
2946	0.08067343096
2947	0.08065850909
2948	0.08065374335
2949	0.08064287105
2950	0.08063080603
2951	0.08062222241
2952	0.08061104885
2953	0.08059714293
2954	0.08058801445
2955	0.08058241209
2956	0.08057677759
2957	0.08055743945
2958	0.0805474321
2959	0.08053724492
2960	0.08052642252
2961	0.08051755214
2962	0.08050190683
2963	0.08049199742
2964	0.08048131395
2965	0.08046144657
2966	0.08045016808
2967	0.08044328468
2968	0.08043402777
2969	0.08042302643
2970	0.08041588496
2971	0.0804067392
2972	0.08039843803
2973	0.08038994225
2974	0.08038133814
2975	0.08037218279
2976	0.08036239877
2977	0.08034843414
2978	0.08032783186
2979	0.08031690305
2980	0.0803055271
2981	0.08029575545
2982	0.08029101719
2983	0.0802706521
2984	0.08025576615
2985	0.0802457309
2986	0.08023843377
2987	0.08022943989
2988	0.08021734457
2989	0.08020369196
2990	0.0801926476
2991	0.08018244216
2992	0.08017474882
2993	0.08016130131
2994	0.08015206784
2995	0.08014665325
2996	0.08013318718
2997	0.08012253583
2998	0.08011668267
2999	0.08010631127
3000	0.08009450973
3001	0.08008754419
3002	0.08007697285
3003	0.08006608551
3004	0.08005202442
3005	0.08004288659
3006	0.0800310452
3007	0.08002216971
3008	0.08001180325
3009	0.08000237955
3010	0.07999059695
3011	0.07997907078
3012	0.07997164881
3013	0.07996474423
3014	0.07995661514
3015	0.07994671348
3016	0.07993916227
3017	0.07993192667
3018	0.07992092736
3019	0.07991227194
3020	0.07990240523
3021	0.07989069548
3022	0.07988037443
3023	0.07987209603
3024	0.07986200486
3025	0.07984537896
3026	0.07983749538
3027	0.07982920449
3028	0.07982405048
3029	0.07981581923
3030	0.07980851895
3031	0.07979963791
3032	0.07979439081
3033	0.07978398503
3034	0.0797722449
3035	0.07976028
3036	0.07974433341
3037	0.07973694206
3038	0.07973041179
3039	0.0797215307
3040	0.07971632914
3041	0.07970474088
3042	0.07969574541
3043	0.07967965251
3044	0.07966839
3045	0.07965769036
3046	0.07964314964
3047	0.0796278259
3048	0.07961467011
3049	0.07960475488
3050	0.07959293077
3051	0.07958120959
3052	0.07957304184
3053	0.0795627361
3054	0.07955601372
3055	0.07954554576
3056	0.07953783299
3057	0.07952172465
3058	0.07951080724
3059	0.07950125638
3060	0.07948929114
3061	0.07947957142
3062	0.07947028084
3063	0.07945966939
3064	0.07944565563
3065	0.07943715792
3066	0.07943054375
3067	0.07942250681
3068	0.07940970912
3069	0.07940454163
3070	0.0793956069
3071	0.07938680467
3072	0.07937857953
3073	0.07936470584
3074	0.07935223042
3075	0.07933639791
3076	0.0793258941
3077	0.07931605824
3078	0.07930553963
3079	0.07928943923
3080	0.07927944499
3081	0.07927379235
3082	0.0792626777
3083	0.07924933499
3084	0.07924260941
3085	0.0792298858
3086	0.07922249357
3087	0.07921747403
3088	0.07920839411
3089	0.07919902189
3090	0.07918876235
3091	0.07917833399
3092	0.07916896651
3093	0.07915852952
3094	0.07914480593
3095	0.07913376735
3096	0.07912506611
3097	0.07911651731
3098	0.07910827627
3099	0.079098329
3100	0.07909021881
3101	0.07908309839
3102	0.07907496026
3103	0.07906887082
3104	0.07904980547
3105	0.07904241916
3106	0.07903663958
3107	0.07902569073
3108	0.07901705594
3109	0.07901249748
3110	0.07900588801
3111	0.07899705491
3112	0.07898751472
3113	0.07897629435
3114	0.07896773539
3115	0.07895978119
3116	0.07894925209
3117	0.07894331269
3118	0.07893244536
3119	0.0789212341
3120	0.07890896063
3121	0.07890141212
3122	0.0788908872
3123	0.07887694308
3124	0.07886367712
3125	0.07885480142
3126	0.07884944799
3127	0.0788412303
3128	0.07883335178
3129	0.07882551345
3130	0.07881754139
3131	0.07880795901
3132	0.07879580273
3133	0.0787825153
3134	0.07877399302
3135	0.07876948529
3136	0.0787643164
3137	0.07875373848
3138	0.07874682491
3139	0.07874258996
3140	0.0787261337
3141	0.07871734874
3142	0.07870851173
3143	0.0786850877
3144	0.07867120541
3145	0.07866056433
3146	0.07865241892
3147	0.07864248732
3148	0.0786345117
3149	0.07862428824
3150	0.07861476277
3151	0.07860606969
3152	0.07859601675
3153	0.07858717251
3154	0.07858266429
3155	0.07857267627
3156	0.07856596534
3157	0.07855377507
3158	0.07854533892
3159	0.07853601369
3160	0.07852519169
3161	0.07851004043
3162	0.07850565049
3163	0.07849967008
3164	0.07849166495
3165	0.07848261033
3166	0.07846799122
3167	0.07846084285
3168	0.07845584498
3169	0.0784486117
3170	0.07844151554
3171	0.0784325727
3172	0.07842154652
3173	0.07840972935
3174	0.0784010458
3175	0.07837793444
3176	0.07837282709
3177	0.0783648604
3178	0.07835202078
3179	0.07833901994
3180	0.07832891685
3181	0.0783163917
3182	0.07830703287
3183	0.07830149853
3184	0.07829678129
3185	0.07829333861
3186	0.07828615968
3187	0.07827483527
3188	0.07827087397
3189	0.07826229682
3190	0.07825002753
3191	0.07823641389
3192	0.07822896079
3193	0.07822033011
3194	0.07821462645
3195	0.07820704441
3196	0.07819903235
3197	0.07819007686
3198	0.0781776803
3199	0.07816858776
3200	0.07815990912
3201	0.07814190338
3202	0.07813325139
3203	0.07812326513
3204	0.07811532044
3205	0.0781052939
3206	0.07809389079
3207	0.0780885676
3208	0.07808004884
3209	0.07807221012
3210	0.0780638356
3211	0.07805775515
3212	0.07804644206
3213	0.0780341385
3214	0.0780215259
3215	0.07801514293
3216	0.07800583171
3217	0.07799787596
3218	0.07798779753
3219	0.07798015009
3220	0.07797187165
3221	0.07796044374
3222	0.07795054435
3223	0.07794421879
3224	0.07793528514
3225	0.07792916027
3226	0.07791936504
3227	0.0779106276
3228	0.07790420669
3229	0.07789448634
3230	0.07788472737
3231	0.07787832388
3232	0.07787144254
3233	0.0778645142
3234	0.07785457112
3235	0.077841505
3236	0.07782929562
3237	0.07782052803
3238	0.07781441483
3239	0.07780280412
3240	0.07779976474
3241	0.07778846823
3242	0.0777802125
3243	0.07777144149
3244	0.0777606959
3245	0.07775321099
3246	0.07774173526
3247	0.07773066069
3248	0.07772028654
3249	0.07770739418
3250	0.07769709339
3251	0.07769222413
3252	0.07768219762
3253	0.07767409474
3254	0.0776666692
3255	0.07765934896
3256	0.07764741887
3257	0.0776420618
3258	0.0776322872
3259	0.07761402143
3260	0.0776049873
3261	0.07759760642
3262	0.07758986289
3263	0.07758201
3264	0.07757574548
3265	0.07756567816
3266	0.07755597481
3267	0.07754393971
3268	0.07753491933
3269	0.07752775491
3270	0.07751269765
3271	0.07750562764
3272	0.07749449831
3273	0.07748485962
3274	0.07747834367
3275	0.07746749355
3276	0.07746221086
3277	0.07745590687
3278	0.07744388691
3279	0.07743545002
3280	0.07742741004
3281	0.07741873001
3282	0.07740944238
3283	0.07740422161
3284	0.07739612382
3285	0.07738484487
3286	0.07737512702
3287	0.07736206818
3288	0.07735173437
3289	0.07734081107
3290	0.07732889232
3291	0.07732055166
3292	0.0773126084
3293	0.07730812743
3294	0.07730216732
3295	0.0772949116
3296	0.0772863914
3297	0.07727979869
3298	0.07727530746
3299	0.07726769689
3300	0.07725609351
3301	0.07723810033
3302	0.07722918231
3303	0.0772168643
3304	0.07721003316
3305	0.07720197216
3306	0.07719587784
3307	0.07718861334
3308	0.07718057241
3309	0.07716749527
3310	0.07716032701
3311	0.07715159539
3312	0.07713934631
3313	0.07713009183
3314	0.07711892942
3315	0.07711213934
3316	0.07710379982
3317	0.07709596857
3318	0.07708936374
3319	0.07708225387
3320	0.07707838182
3321	0.07707252234
3322	0.07706538911
3323	0.07705930028
3324	0.07705179275
3325	0.07704250744
3326	0.07703243926
3327	0.07701987732
3328	0.07701511171
3329	0.0770073021
3330	0.07699376594
3331	0.07699092892
3332	0.07697687018
3333	0.07696607393
3334	0.0769554134
3335	0.07694828625
3336	0.07694158954
3337	0.07693629448
3338	0.07692846843
3339	0.07691733281
3340	0.07691248224
3341	0.07689963145
3342	0.07689245077
3343	0.07688308692
3344	0.07687564694
3345	0.07686785401
3346	0.07686177634
3347	0.07684972713
3348	0.07683768598
3349	0.07682953486
3350	0.07682227383
3351	0.0768144088
3352	0.07680796712
3353	0.07679925413
3354	0.07678704377
3355	0.07677899094
3356	0.07677600643
3357	0.07676614597
3358	0.07675798119
3359	0.07674977863
3360	0.07674183476
3361	0.07673067092
3362	0.07672477152
3363	0.07671338666
3364	0.07670295926
3365	0.07669246311
3366	0.0766847888
3367	0.07667977161
3368	0.07666896816
3369	0.07666362832
3370	0.07665291343
3371	0.07664095975
3372	0.07663326892
3373	0.07662889389
3374	0.07662632559
3375	0.07661121309
3376	0.07658906012
3377	0.07658321471
3378	0.07657593115
3379	0.07656869602
3380	0.07655832809
3381	0.07654853837
3382	0.07654025628
3383	0.07653075262
3384	0.07652313793
3385	0.07651566186
3386	0.07650828246
3387	0.07650043805
3388	0.07649789926
3389	0.0764860964
3390	0.07647036256
3391	0.07646245024
3392	0.07645661581
3393	0.07644631871
3394	0.07643501805
3395	0.07642250671
3396	0.07641404991
3397	0.07640382807
3398	0.07639133306
3399	0.07637816803
3400	0.07636779351
3401	0.07635926581
3402	0.07635108416
3403	0.07634243247
3404	0.0763346712
3405	0.07632448702
3406	0.07631997102
3407	0.07630880001
3408	0.07630062721
3409	0.07629573448
3410	0.07628646134
3411	0.07628042938
3412	0.07627411768
3413	0.07626971206
3414	0.07625960847
3415	0.07624974299
3416	0.07623991804
3417	0.07622838095
3418	0.07621868265
3419	0.07621536852
3420	0.07620744155
3421	0.0761973558
3422	0.07618712968
3423	0.07617741496
3424	0.07616825158
3425	0.07615956507
3426	0.07614921504
3427	0.07614365506
3428	0.07613471698
3429	0.07612234911
3430	0.07611593213
3431	0.07610544422
3432	0.07609550947
3433	0.07609266461
3434	0.07608937138
3435	0.07608533232
3436	0.07607573885
3437	0.07606365825
3438	0.07605293839
3439	0.07604187267
3440	0.07603214611
3441	0.07602967829
3442	0.07602618397
3443	0.07601395039
3444	0.07600728727
3445	0.07599642565
3446	0.07598686902
3447	0.07598007808
3448	0.07596797854
3449	0.07595111372
3450	0.07594653146
3451	0.07594045739
3452	0.07593350632
3453	0.07592665567
3454	0.07591373986
3455	0.07590030275
3456	0.07588876527
3457	0.07588321163
3458	0.07588040027
3459	0.07586311272
3460	0.07585402997
3461	0.07584298538
3462	0.07583501725
3463	0.07582898221
3464	0.07582188102
3465	0.07580651644
3466	0.07579768609
3467	0.07578593762
3468	0.07577599738
3469	0.07576376834
3470	0.07575045864
3471	0.07574060631
3472	0.07572973302
3473	0.07572360048
3474	0.07571595152
3475	0.0757054221
3476	0.07569944533
3477	0.07568469038
3478	0.07567379786
3479	0.0756656319
3480	0.07565542119
3481	0.07564984702
3482	0.07563967284
3483	0.07563397305
3484	0.07562346173
3485	0.07561758975
3486	0.07560600306
3487	0.07559920519
3488	0.07559217248
3489	0.07558118867
3490	0.07557528147
3491	0.07556645154
3492	0.07555959749
3493	0.07554889362
3494	0.07554096495
3495	0.07553298257
3496	0.07553008003
3497	0.07552731191
3498	0.07551622615
3499	0.07550878042
3500	0.07550296673
3501	0.07548956721
3502	0.07547770961
3503	0.07546997212
3504	0.0754587607
3505	0.07544726458
3506	0.07544072374
3507	0.07543496383
3508	0.07542516011
3509	0.07541543389
3510	0.07540677966
3511	0.0753991345
3512	0.07539102431
3513	0.07538040771
3514	0.07537101986
3515	0.07535705834
3516	0.07534824792
3517	0.07533962229
3518	0.07533703958
3519	0.0753297846
3520	0.07532249052
3521	0.07531992944
3522	0.07531471551
3523	0.075306113
3524	0.07529401766
3525	0.07528599685
3526	0.07528211351
3527	0.07527034997
3528	0.07526293364
3529	0.07524955972
3530	0.07524565187
3531	0.07524099322
3532	0.07523047818
3533	0.07522328372
3534	0.0752145375
3535	0.07520307561
3536	0.07520055569
3537	0.07519152931
3538	0.0751847223
3539	0.07518035942
3540	0.07517142986
3541	0.07516156324
3542	0.07515018854
3543	0.07514095587
3544	0.0751368395
3545	0.07512982178
3546	0.07512222154
3547	0.07511053473
3548	0.0750973979
3549	0.07508064159
3550	0.07506957881
3551	0.07506016433
3552	0.07505046457
3553	0.07504329122
3554	0.07503007691
3555	0.07501914499
3556	0.0750099229
3557	0.07500514678
3558	0.07499205847
3559	0.07498907363
3560	0.07498022016
3561	0.07497450638
3562	0.07496561497
3563	0.07496241723
3564	0.07495564468
3565	0.074949545
3566	0.07493832565
3567	0.07493491832
3568	0.07492193986
3569	0.07491168743
3570	0.07490305356
3571	0.0748868504
3572	0.07487470552
3573	0.0748651902
3574	0.07485852835
3575	0.0748528455
3576	0.07484112401
3577	0.07483562848
3578	0.07482826338
3579	0.07481956796
3580	0.07480703048
3581	0.0747985872
3582	0.07479008228
3583	0.07477725402
3584	0.07476835378
3585	0.07476242675
3586	0.07475966326
3587	0.07475069535
3588	0.07473590424
3589	0.07472824095
3590	0.07472076714
3591	0.07471092688
3592	0.07470412934
3593	0.07469850838
3594	0.07468970156
3595	0.07468630087
3596	0.07467976727
3597	0.0746696592
3598	0.07466126465
3599	0.07465067663
3600	0.07464269277
3601	0.07463536059
3602	0.07462314983
3603	0.07461476982
3604	0.07461165231
3605	0.07460825091
3606	0.07460053375
3607	0.07459412692
3608	0.07458531665
3609	0.07456945725
3610	0.07455697596
3611	0.0745456497
3612	0.07453620338
3613	0.07453309336
3614	0.07452040778
3615	0.07451770405
3616	0.07450933691
3617	0.07449814667
3618	0.07449037654
3619	0.07448329972
3620	0.07447334163
3621	0.07446765355
3622	0.07445637115
3623	0.07444885384
3624	0.07444068728
3625	0.07443233916
3626	0.07442493586
3627	0.07441887307
3628	0.07440941991
3629	0.07440144716
3630	0.07439200996
3631	0.07438260553
3632	0.0743758534
3633	0.07435972539
3634	0.07435101572
3635	0.07434430074
3636	0.07433518387
3637	0.0743272914
3638	0.07432167082
3639	0.07431377931
3640	0.07430421146
3641	0.07429876407
3642	0.07428682645
3643	0.07427630053
3644	0.07427009022
3645	0.0742632065
3646	0.07425237947
3647	0.07424379895
3648	0.07424086261
3649	0.07423558925
3650	0.07423012416
3651	0.07422525049
3652	0.0742134304
3653	0.07420014454
3654	0.07419056999
3655	0.07418533435
3656	0.07417723053
3657	0.07416666504
3658	0.07415592591
3659	0.07414618088
3660	0.07413658181
3661	0.0741263611
3662	0.07411496347
3663	0.07410509848
3664	0.07409316887
3665	0.07408689985
3666	0.07407632326
3667	0.07406748168
3668	0.07405878614
3669	0.07405247344
3670	0.07403707778
3671	0.07402630948
3672	0.07401791434
3673	0.07400626712
3674	0.07399933412
3675	0.07399403973
3676	0.07399113764
3677	0.07398576772
3678	0.07398048354
3679	0.07397774393
3680	0.07396599451
3681	0.0739600967
3682	0.07395233968
3683	0.0739459875
3684	0.07393777535
3685	0.0739299576
3686	0.0739092982
3687	0.07388882711
3688	0.07388244604
3689	0.07387695753
3690	0.0738690975
3691	0.07386078619
3692	0.07385425421
3693	0.07384185791
3694	0.07383589885
3695	0.07382658807
3696	0.07381660222
3697	0.07380613682
3698	0.07380081066
3699	0.07379826411
3700	0.07379370275
3701	0.07378434258
3702	0.07377723236
3703	0.07376615859
3704	0.07375575221
3705	0.0737455371
3706	0.07373939835
3707	0.07373325954
3708	0.07372572423
3709	0.07371740999
3710	0.07370482962
3711	0.0736973649
3712	0.07368654486
3713	0.07367378736
3714	0.07366999511
3715	0.07366283209
3716	0.0736575412
3717	0.07364653965
3718	0.07363553699
3719	0.07363041138
3720	0.07362650808
3721	0.07361725659
3722	0.0736114292
3723	0.07360769234
3724	0.07359602142
3725	0.07358666985
3726	0.07357133744
3727	0.07356168552
3728	0.07355555753
3729	0.07355052458
3730	0.07354328499
3731	0.07353680297
3732	0.07352722608
3733	0.07351837703
3734	0.07351515099
3735	0.07350647006
3736	0.07349711795
3737	0.07349462066
3738	0.07348692135
3739	0.07347974485
3740	0.07347294149
3741	0.07346381442
3742	0.07345074256
3743	0.07344268769
3744	0.0734389395
3745	0.07343358843
3746	0.07342207376
3747	0.07341888661
3748	0.07341181992
3749	0.07340077031
3750	0.07339056705
3751	0.07338188071
3752	0.07337826673
3753	0.07336439272
3754	0.07335727286
3755	0.07334386585
3756	0.07333255313
3757	0.07332137065
3758	0.07331814124
3759	0.07331178283
3760	0.07330655924
3761	0.07329956568
3762	0.07329192139
3763	0.07328681192
3764	0.07327601351
3765	0.07326763626
3766	0.07326045592
3767	0.07325358601
3768	0.0732447434
3769	0.07323336243
3770	0.07322313632
3771	0.07321700674
3772	0.07320410078
3773	0.07320151236
3774	0.07319238709
3775	0.07318483682
3776	0.07317778129
3777	0.07316903883
3778	0.07316190731
3779	0.07314862954
3780	0.07314506173
3781	0.0731349404
3782	0.07312932431
3783	0.07312495798
3784	0.07311716042
3785	0.07310584778
3786	0.0731031302
3787	0.07309940541
3788	0.07309604226
3789	0.07308684155
3790	0.07308410397
3791	0.073073419
3792	0.07306784758
3793	0.07305704237
3794	0.0730455155
3795	0.07303318612
3796	0.07302629397
3797	0.07302277795
3798	0.07301426278
3799	0.07300244429
3800	0.0729925909
3801	0.07298139671
3802	0.07297317081
3803	0.07296633892
3804	0.07295464665
3805	0.07295154079
3806	0.07294776956
3807	0.07293261824
3808	0.07292731723
3809	0.07291682641
3810	0.07290563381
3811	0.07290095315
3812	0.07289500435
3813	0.07288951393
3814	0.07288246714
3815	0.07287053001
3816	0.07286078957
3817	0.07285789438
3818	0.07285470425
3819	0.07284439205
3820	0.07283451469
3821	0.07282480517
3822	0.07282267487
3823	0.07280950246
3824	0.07280358914
3825	0.07279247427
3826	0.07278350024
3827	0.07277613918
3828	0.07276593251
3829	0.07276351791
3830	0.07275583481
3831	0.07274725762
3832	0.07273716762
3833	0.07272936385
3834	0.0727212472
3835	0.07271520853
3836	0.07270975543
3837	0.07270352611
3838	0.07270136454
3839	0.07269034941
3840	0.07268241457
3841	0.07267458037
3842	0.07266822051
3843	0.07266204911
3844	0.07265326245
3845	0.07264767327
3846	0.07263411418
3847	0.07263106279
3848	0.07262335071
3849	0.07262102137
3850	0.07261503375
3851	0.07260583347
3852	0.07259602412
3853	0.07258831707
3854	0.07258223031
3855	0.07257646855
3856	0.07256851301
3857	0.07255852674
3858	0.07255621402
3859	0.07254498778
3860	0.07253277037
3861	0.07252641672
3862	0.07251946832
3863	0.07251330237
3864	0.07250557998
3865	0.07249681236
3866	0.07249068437
3867	0.07248462922
3868	0.07247527286
3869	0.07246907169
3870	0.07246415841
3871	0.07245939492
3872	0.07245356428
3873	0.07244336441
3874	0.07243297735
3875	0.07242306666
3876	0.07241714054
3877	0.07240601415
3878	0.07240255342
3879	0.07239953813
3880	0.0723944712
3881	0.07238610127
3882	0.07237702203
3883	0.07237000023
3884	0.07236003981
3885	0.07235272487
3886	0.07234589042
3887	0.07233690757
3888	0.07233455727
3889	0.07232549329
3890	0.0723188656
3891	0.07231018522
3892	0.07230396306
3893	0.0722980677
3894	0.07228835279
3895	0.07228065803
3896	0.07227159282
3897	0.0722618016
3898	0.07225503585
3899	0.07224657985
3900	0.0722391221
3901	0.07223159181
3902	0.0722257256
3903	0.07222309213
3904	0.07221509745
3905	0.07220331078
3906	0.07219566895
3907	0.07218916285
3908	0.07218078359
3909	0.07217027495
3910	0.07215824112
3911	0.07215569641
3912	0.07214298005
3913	0.0721315757
3914	0.07212655789
3915	0.07212006155
3916	0.07210962934
3917	0.07210398406
3918	0.07209365616
3919	0.07208584351
3920	0.07207429312
3921	0.07206640988
3922	0.07205786581
3923	0.0720430289
3924	0.07203667163
3925	0.07202894388
3926	0.07202145766
3927	0.07201295675
3928	0.07200183782
3929	0.07199383403
3930	0.07198467071
3931	0.07197581869
3932	0.07197272197
3933	0.07196273698
3934	0.07195524854
3935	0.07194625699
3936	0.07194011777
3937	0.07193092301
3938	0.07192542882
3939	0.07191605351
3940	0.07191388308
3941	0.0719033842
3942	0.07189636125
3943	0.07188109029
3944	0.07187375027
3945	0.07186539185
3946	0.07185276039
3947	0.07184721719
3948	0.07184033521
3949	0.07183336677
3950	0.07182505572
3951	0.07181752716
3952	0.0718048957
3953	0.07180158247
3954	0.07179256613
3955	0.0717840776
3956	0.07177283918
3957	0.0717650392
3958	0.07175896491
3959	0.07175578928
3960	0.07174894794
3961	0.07173681612
3962	0.0717254711
3963	0.07171929536
3964	0.07171060721
3965	0.07169992307
3966	0.07169157578
3967	0.07168628139
3968	0.07167619772
3969	0.07166783712
3970	0.07166046745
3971	0.07165088834
3972	0.07163493471
3973	0.07162860052
3974	0.07161676654
3975	0.07160878552
3976	0.07159799375
3977	0.0715877592
3978	0.07157855731
3979	0.07156830264
3980	0.07156539185
3981	0.07156118739
3982	0.07155782844
3983	0.07155231968
3984	0.07154338224
3985	0.07153641098
3986	0.07152899228
3987	0.07152032947
3988	0.07151023128
3989	0.07150066082
3990	0.07149567224
3991	0.07148978914
3992	0.07148470173
3993	0.07147469177
3994	0.07147223021
3995	0.07146462688
3996	0.0714596731
3997	0.07145112483
3998	0.07144620067
3999	0.07143881102
4000	0.07143098915
4001	0.0714197781
4002	0.07141145194
4003	0.07140519977
4004	0.071396683
4005	0.07138935568
4006	0.07138039514
4007	0.07137254927
4008	0.07136653597
4009	0.07136023465
4010	0.07135140467
4011	0.07133877252
4012	0.07133633438
4013	0.07132766815
4014	0.07132035555
4015	0.07131185652
4016	0.07130524304
4017	0.07129296465
4018	0.07128694908
4019	0.07127802522
4020	0.07127121072
4021	0.07126015332
4022	0.07125333592
4023	0.07124881346
4024	0.07124663451
4025	0.07123592915
4026	0.07122806229
4027	0.07121717351
4028	0.07120942435
4029	0.07119863568
4030	0.07119269719
4031	0.07118543106
4032	0.07117963216
4033	0.07117014397
4034	0.07115961387
4035	0.0711518781
4036	0.07114347164
4037	0.07113479887
4038	0.07112621267
4039	0.07111842203
4040	0.07111115923
4041	0.07110261727
4042	0.07109726359
4043	0.07109132379
4044	0.07108617462
4045	0.07107684741
4046	0.07106875157
4047	0.07106015187
4048	0.07105526538
4049	0.07104497964
4050	0.07104222151
4051	0.07103203759
4052	0.07102353296
4053	0.07101237046
4054	0.07100502136
4055	0.07099582763
4056	0.07099106721
4057	0.07098289463
4058	0.0709722606
4059	0.07095932918
4060	0.0709537495
4061	0.07094387182
4062	0.07093376822
4063	0.07092654526
4064	0.0709170563
4065	0.07090671887
4066	0.07090233636
4067	0.07089988936
4068	0.07089193352
4069	0.07088101888
4070	0.07087821328
4071	0.07087298345
4072	0.07086289837
4073	0.07085545405
4074	0.07084673204
4075	0.07084018521
4076	0.07083329502
4077	0.0708255747
4078	0.07081846466
4079	0.07081387554
4080	0.07080703018
4081	0.07080111912
4082	0.07079893067
4083	0.07079109581
4084	0.0707845854
4085	0.07077730083
4086	0.07077034099
4087	0.07076510476
4088	0.07075651634
4089	0.07075196104
4090	0.07074289704
4091	0.07073676966
4092	0.07073000765
4093	0.0707218854
4094	0.07071527277
4095	0.07070913766
4096	0.0707062551
4097	0.07070097384
4098	0.07069867203
4099	0.07069166125
4100	0.07067779629
4101	0.07067224814
4102	0.07066895711
4103	0.07066038946
4104	0.07065529136
4105	0.07064758509
4106	0.07064069861
4107	0.07063414737
4108	0.07063024777
4109	0.07061968602
4110	0.07061147356
4111	0.07060020171
4112	0.0705929137
4113	0.07059060091
4114	0.07058609044
4115	0.07057620128
4116	0.07056784689
4117	0.07055947392
4118	0.07055465455
4119	0.07054999806
4120	0.0705389429
4121	0.07053132151
4122	0.07052261911
4123	0.07051783563
4124	0.07051554098
4125	0.07050778509
4126	0.07049592395
4127	0.07048843447
4128	0.07048050387
4129	0.07047425513
4130	0.07046678899
4131	0.07045970971
4132	0.07045691744
4133	0.07045205684
4134	0.07044396578
4135	0.07044126267
4136	0.07043358367
4137	0.07042577306
4138	0.07041421393
4139	0.07040726581
4140	0.070400902
4141	0.07039054338
4142	0.07038247899
4143	0.07037367855
4144	0.07036587894
4145	0.07035782914
4146	0.07035105779
4147	0.07034681799
4148	0.07033678407
4149	0.07033474907
4150	0.07032767035
4151	0.07031606958
4152	0.07030846005
4153	0.07030105565
4154	0.07029639245
4155	0.07029179156
4156	0.07028648979
4157	0.07028440311
4158	0.07027587219
4159	0.07027030448
4160	0.07026191437
4161	0.07025627194
4162	0.07024648713
4163	0.07023624298
4164	0.07022878048
4165	0.07022043536
4166	0.07020781755
4167	0.07019757009
4168	0.07019162966
4169	0.07018334053
4170	0.07016472153
4171	0.07015783541
4172	0.07015263583
4173	0.07014310724
4174	0.07013282564
4175	0.07012786327
4176	0.07012077753
4177	0.07011520304
4178	0.07010741854
4179	0.07009984974
4180	0.07009543479
4181	0.07008948751
4182	0.07008152907
4183	0.07007450807
4184	0.07006689187
4185	0.0700590411
4186	0.07005358838
4187	0.07004690899
4188	0.07003683472
4189	0.07003276061
4190	0.07002573912
4191	0.07002374435
4192	0.0700143761
4193	0.07000739773
4194	0.07000066172
4195	0.06999380986
4196	0.06998617886
4197	0.06996775848
4198	0.0699565264
4199	0.06995184368
4200	0.06994062547
4201	0.06992982637
4202	0.06992517225
4203	0.06991820678
4204	0.06990983936
4205	0.06990228109
4206	0.06989320379
4207	0.06988516522
4208	0.06987577961
4209	0.06986957014
4210	0.0698615937
4211	0.0698552099
4212	0.06984603155
4213	0.06984213687
4214	0.06983221278
4215	0.0698240801
4216	0.06981440196
4217	0.06980461464
4218	0.06980085533
4219	0.06979624535
4220	0.06978822059
4221	0.06978424879
4222	0.06977178922
4223	0.06976517209
4224	0.06975692774
4225	0.06974833058
4226	0.06974063083
4227	0.0697311595
4228	0.06972468989
4229	0.06971757641
4230	0.06971189748
4231	0.06970684203
4232	0.06970013784
4233	0.06969114473
4234	0.06968540366
4235	0.06967772682
4236	0.06967140395
4237	0.06966233415
4238	0.06965960282
4239	0.06965002064
4240	0.06964241189
4241	0.06963349582
4242	0.06962801866
4243	0.069624168
4244	0.0696179672
4245	0.06961281312
4246	0.06960685444
4247	0.0696003423
4248	0.06959153967
4249	0.0695849546
4250	0.06958047851
4251	0.06957828412
4252	0.06957112993
4253	0.06955884283
4254	0.06954861189
4255	0.0695399618
4256	0.0695326808
4257	0.06952714166
4258	0.0695244777
4259	0.0695170764
4260	0.06951088257
4261	0.06950220281
4262	0.06949501869
4263	0.06948367536
4264	0.06947934185
4265	0.06947228205
4266	0.06946147245
4267	0.06945658152
4268	0.06945466503
4269	0.06945250821
4270	0.06944546705
4271	0.06943767434
4272	0.0694273258
4273	0.06942529732
4274	0.06941505859
4275	0.06940892027
4276	0.06939785331
4277	0.06939118308
4278	0.06938346634
4279	0.06937387947
4280	0.06936431583
4281	0.06935433448
4282	0.06934781104
4283	0.06934565778
4284	0.06933780192
4285	0.069333226
4286	0.06932587379
4287	0.06931981839
4288	0.06931444386
4289	0.06930723837
4290	0.06930132976
4291	0.06929517348
4292	0.06929004695
4293	0.06928235788
4294	0.06927559465
4295	0.06926867977
4296	0.06925994688
4297	0.06924917461
4298	0.06923802088
4299	0.06922959744
4300	0.0692232595
4301	0.0692155346
4302	0.06920873135
4303	0.06920111627
4304	0.06919201462
4305	0.06918519564
4306	0.06917928094
4307	0.06917412272
4308	0.06916398613
4309	0.06915770633
4310	0.06914964407
4311	0.06914076798
4312	0.06913419382
4313	0.06913163679
4314	0.06912463648
